"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Eritrea","ERI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6269989013672","75.4810028076172","75.4980010986328","75.1640014648438","74.8850021362305","74.9329986572266","74.8359985351563","74.6640014648438","74.6070022583008","74.1269989013672","74.2399978637695","73.7320022583008","73.6539993286133","73.5459976196289","73.6449966430664","73.8720016479492","74.2669982910156","74.7259979248047","74.3379974365234","74.4619979858398","74.6019973754883","74.7210006713867","74.8160018920898","74.9759979248047","75.0759963989258","75.1890029907227","75.3140029907227","75.2799987792969",
"Spain","ESP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1040000915527","41.0320014953613","38.8240013122559","38.048999786377","38.6450004577637","39.1749992370605","40.2879981994629","41.6129989624023","43.7070007324219","45.5330009460449","46.7280006408691","47.7089996337891","48.6479988098145","49.5260009765625","51.6230010986328","52.75","53.3209991455078","52.2140007019043","48.4959983825684","47.5089988708496","46.5820007324219","44.568000793457","43.5369987487793","44.2089996337891","45.4729995727539","46.693000793457","47.7480010986328","48.4630012512207",
"Estonia","EST","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0999984741211","60.375","58.2750015258789","57.3569984436035","55.7960014343262","55.132999420166","55.1780014038086","54.6829986572266","52.3730010986328","51.1180000305176","50.4669990539551","51.1380004882813","52.1980018615723","52.875","53.9129981994629","56.9939994812012","57.8870010375977","58.0029983520508","52.6290016174316","50.4160003662109","53.6570014953613","55.1360015869141","55.9949989318848","56.6559982299805","58.3489990234375","58.689998626709","59.9560012817383","59.8730010986328",
"Ethiopia","ETH","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7679977416992","75.7399978637695","75.6129989624023","75.6009979248047","75.8460006713867","76.213996887207","76.4580001831055","76.8119964599609","76.9830017089844","77.556999206543","78.0989990234375","78.572998046875","79.0540008544922","79.6009979248047","80.0650024414063","80.0899963378906","80.0309982299805","79.9039993286133","79.5429992675781","79.3300018310547","79.2440032958984","79.1510009765625","78.9459991455078","78.9199981689453","78.8489990234375","78.8099975585938","78.7929992675781","78.8529968261719",
"European Union","EUU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7882682704624","51.9643310594447","50.7590892994798","50.2708696470151","50.3013663087391","50.2026144056156","50.3644086677554","50.6679786208406","50.9879028570846","51.2754468156441","51.4692990899279","51.2240228206883","51.3212170133639","51.2757003937054","51.7047689347578","52.326697313451","53.0354960286445","53.3429113045699","52.2053833557919","51.8219942485779","51.7005661070917","51.4404598370109","51.2009247801446","51.5583551079504","51.9974452457941","52.5583353524428","53.2124078849416","53.5173234811221",
"Fragile and conflict affected situations","FCS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0252937516024","61.8952467060936","61.6565655636722","61.5135781699533","61.4079893522277","61.2499229746612","61.0590770096912","60.8894760657856","60.5847089068928","60.3541953047298","60.0488247923212","59.7508199609433","59.5736830321411","59.31757874744","59.0642973034533","58.7116310446553","58.3342975582734","57.9110557827475","57.3669234774597","56.9801761062361","56.7429284928766","56.469782338258","56.4138197056141","56.4194816199153","56.3281911122055","56.0772553953737","55.9790647075195","55.8883831347879",
"Finland","FIN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6160011291504","55.0629997253418","51.4739990234375","50.6660003662109","49.6580009460449","49.9580001831055","51.0009994506836","52.1399993896484","53.701000213623","54.2330017089844","54.9199981689453","54.9220008850098","54.6419982910156","54.2820014953613","55.5190010070801","56.3160018920898","57.1030006408691","57.5970001220703","55.4539985656738","54.8170013427734","55.1669998168945","55.0730018615723","54.2089996337891","53.7690010070801","53.310001373291","53.3160018920898","53.6640014648438","53.9970016479492",
"Fiji","FJI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9379997253418","57.6279983520508","57.5069999694824","57.2309989929199","57.1240005493164","56.9090003967285","56.4539985656738","56.064998626709","55.4290008544922","54.9780006408691","54.8370018005371","54.7529983520508","54.7569999694824","54.7150001525879","54.7480010986328","55.6720008850098","56.5789985656738","57.4980010986328","58.0169982910156","58.7639999389648","59.6590003967285","58.4809989929199","57.4129981994629","56.0800018310547","55.484001159668","55.0200004577637","54.9329986572266","54.8839988708496",
"France","FRA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2099990844727","49.6839981079102","49.0340003967285","48.2360000610352","48.6679992675781","48.7140007019043","48.298999786377","48.6290016174316","48.9160003662109","49.8689994812012","50.4900016784668","50.6440010070801","51.4710006713867","51.056999206543","51.3860015869141","51.298999786377","51.8440017700195","52.2529983520508","51.4599990844727","51.2890014648438","51.0690002441406","50.8839988708496","50.5449981689453","49.9669990539551","49.8199996948242","49.8479995727539","50.0610008239746","50.0040016174316",
"Faroe Islands","FRO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7560005187988","37.6129989624023","37.2900009155273","37.3129997253418","37.2869987487793","37.2719993591309","37.4819984436035","37.5839996337891","37.5320014953613","37.7070007324219","37.898998260498","38.0390014648438","38.1599998474121","38.4830017089844","38.9039993286133","39.2019996643066","39.3569984436035","39.5950012207031","39.3419990539551","39.1889991760254","39.4620018005371","39.8849983215332","40.2540016174316","40.7200012207031","41.064998626709","41.4729995727539","41.8199996948242","41.9389991760254",
"United Kingdom","GBR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8499984741211","55.693000793457","54.8460006713867","55.1030006408691","55.5299987792969","55.8790016174316","56.7229995727539","57.1549987792969","57.548999786377","58.0229988098145","58.125","58.1609992980957","58.4129981994629","58.5859985351563","58.8129997253418","58.7569999694824","58.6640014648438","58.6949996948242","57.3440017700195","57.0190010070801","56.7799987792969","57.0900001525879","57.451000213623","58.4029998779297","58.9410018920898","59.3489990234375","59.6100006103516","59.8530006408691",
"Georgia","GEO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.8789978027344","63.4799995422363","63.931999206543","62.3919982910156","62.6479988098145","59.3050003051758","58.6679992675781","56.4119987487793","56.6549987792969","56.6370010375977","58.4980010986328","55.6689987182617","57.4729995727539","55.5859985351563","54.6220016479492","54.7690010070801","55.0089988708496","52.193000793457","52.0349998474121","53.5579986572266","54.5330009460449","55.6520004272461","55.375","57.3120002746582","58.5279998779297","58.0690002441406","58.0530014038086","58.0340003967285",
"Ghana","GHA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5380020141602","71.4540023803711","70.9670028686523","70.4990005493164","69.9850006103516","69.5110015869141","69.1019973754883","68.625","67.1689987182617","66.9349975585938","67.1750030517578","67.1370010375977","67.3140029907227","67.552001953125","67.6679992675781","67.7689971923828","67.4509963989258","67.0070037841797","66.2539978027344","65.7460021972656","64.9749984741211","64.5279998779297","63.8440017700195","63.4119987487793","62.7849998474121","62.9020004272461","63.048999786377","62.9529991149902",
"Gibraltar","GIB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2130012512207","63.1230010986328","62.9850006103516","62.8639984130859","62.7490005493164","62.7150001525879","62.6539993286133","62.5880012512207","62.4900016784668","62.4809989929199","62.3959999084473","62.273998260498","62.3860015869141","62.390998840332","62.4160003662109","62.5390014648438","62.5040016174316","62.5929985046387","62.3310012817383","62.1889991760254","62.1769981384277","62.2029991149902","62.1049995422363","62.0519981384277","62.0349998474121","62.3110008239746","62.2929992675781","62.2669982910156",
"Gambia, The","GMB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0750007629395","52.048999786377","51.7879981994629","51.7480010986328","51.7210006713867","51.734001159668","51.609001159668","51.5429992675781","51.4249992370605","51.4609985351563","51.7610015869141","51.8310012817383","51.9939994812012","52.5349998474121","52.8089981079102","53.2299995422363","53.4650001525879","53.5960006713867","53.4360008239746","53.5309982299805","53.681999206543","53.9199981689453","53.7099990844727","53.8199996948242","53.8040008544922","53.8650016784668","54.148998260498","54.2050018310547",
"Guinea-Bissau","GNB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.0080032348633","69.9359970092773","69.6640014648438","69.7269973754883","69.3539962768555","69.1890029907227","69.1569976806641","69.1399993896484","68.8740005493164","68.8119964599609","68.8270034790039","68.7310028076172","68.7600021362305","68.754997253418","68.8450012207031","69.0149993896484","69.213996887207","69.2969970703125","69.0130004882813","69.0090026855469","69.036003112793","69.1520004272461","69.2419967651367","69.5029983520508","69.5540008544922","69.7109985351563","69.9219970703125","69.9929962158203",
"Equatorial Guinea","GNQ","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9589996337891","53.7820014953613","53.7820014953613","54.0369987487793","54.3330001831055","54.5509986877441","54.0439987182617","54.2949981689453","54.0209999084473","54.0709991455078","53.9710006713867","54.0629997253418","54.2169990539551","54.6430015563965","55.2050018310547","55.4010009765625","55.7610015869141","56.1370010375977","56.3699989318848","56.7789993286133","56.5800018310547","56.7089996337891","56.6240005493164","56.9440002441406","57.0730018615723","56.5229988098145","56.4109992980957","56.4249992370605",
"Greece","GRC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1180000305176","46.6699981689453","46.1360015869141","46.6230010986328","46.9550018310547","47.2490005493164","47.0970001220703","47.2560005187988","47.0610008239746","47.3600006103516","46.8810005187988","47.4189987182617","48.0419998168945","48.2919998168945","48.2799987792969","49.0509986877441","49.3030014038086","49.6430015563965","49.0499992370605","47.4900016784668","44.2060012817383","40.5089988708496","38.6889991760254","38.9459991455078","39.8709983825684","40.6459999084473","41.6800003051758","42.6609992980957",
"Grenada","GRD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4179992675781","60.4080009460449","60.2680015563965","60.1839981079102","60.1839981079102","60.1440010070801","60.1879997253418","60.314998626709","60.3419990539551","60.4109992980957","60.5730018615723","60.6599998474121","60.7859992980957","60.8139991760254","60.6150016784668","60.5069999694824","60.3709983825684","60.1360015869141","59.6360015869141","59.314998626709","58.7369995117188","64.2330017089844","59.4039993286133","60.1040000915527","59.8870010375977","60.3390007019043","60.5979995727539","60.5890007019043",
"Guam","GUM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0469970703125","68.7600021362305","67.4680023193359","65.822998046875","65.4069976806641","64.9229965209961","63.7319984436035","64.7910003662109","60.234001159668","59.0169982910156","60.2220001220703","61.1879997253418","62.2029991149902","63.1549987792969","63.3429985046387","62.7859992980957","61.8720016479492","61.5909996032715","60.7639999389648","61.2179985046387","57.5849990844727","58.1829986572266","58.4119987487793","60.7410011291504","60.9700012207031","61.7360000610352","61.5950012207031","61.1559982299805",
"Guyana","GUY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5400009155273","52.75","52.7169990539551","52.1110000610352","51.7430000305176","51.4010009765625","51.1980018615723","50.976001739502","50.5629997253418","50.3870010375977","50.023998260498","49.5200004577637","49.4109992980957","49.4710006713867","49.6240005493164","49.9819984436035","50.2519989013672","50.2519989013672","49.7120018005371","49.5369987487793","49.6459999084473","49.7410011291504","49.765998840332","49.9179992675781","49.9720001220703","50.2019996643066","50.4109992980957","50.4609985351563",
"High income","HIC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6000786728483","56.1214936488","55.5633250566149","55.6132802971605","55.8111603941845","55.865986875638","56.1316291736394","56.1178313892762","56.2669942762233","56.5768944185149","56.3991364995481","56.0658507818778","55.9603378870235","56.0325430852433","56.4211245741186","56.8779080520236","57.295160465887","57.2670067250889","55.7732922333993","55.4278849462448","55.4908606435767","55.5491269950382","55.5822948228268","55.9546164858286","56.3364090273331","56.7682274209265","57.2457483450384","57.392040797254",
"Hong Kong SAR, China","HKG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5449981689453","61.4980010986328","60.9189987182617","60.7029991149902","59.9389991760254","59.8320007324219","59.9480018615723","58.4700012207031","57.4160003662109","58.2249984741211","58.0960006713867","57.0810012817383","56.398998260498","57.0149993896484","57.4939994812012","57.898998260498","58.3979988098145","58.2089996337891","57.0639991760254","56.5660018920898","57.5449981689453","58.0820007324219","58.7480010986328","58.6430015563965","58.7200012207031","58.5740013122559","58.648998260498","58.5900001525879",
"Honduras","HND","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0530014038086","64.2099990844727","64.3960037231445","64.4059982299805","64.3919982910156","63.7779998779297","64.6800003051758","64.370002746582","64.5110015869141","63.3919982910156","62.390998840332","62.1049995422363","61.0099983215332","60.2999992370605","60.7179985046387","60.056999206543","59.3450012207031","60.0989990234375","61.0870018005371","61.6889991760254","59.4280014038086","59.0279998779297","61.5670013427734","62.0390014648438","62.6780014038086","61.9339981079102","62.5620002746582","62.5519981384277",
"Heavily indebted poor countries (HIPC)","HPC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6071163295129","69.574886952256","69.3616599855788","69.3075001201323","69.2655754197737","69.2823895711485","69.2842497090999","69.3145081845634","69.1069439496382","69.1006234883053","69.120218517266","69.0950172193309","69.1176430748197","69.2352979187583","69.313054012667","69.3102643258357","69.2225792536702","69.000754183781","68.4396309581104","68.0164600196224","67.8263025018579","67.652481906203","67.6427985592422","67.648609894409","67.4751651169905","67.5420551542367","67.6099279307849","67.5811452600244",
"Croatia","HRV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1980018615723","50.8429985046387","50.431999206543","50.1679992675781","49.9049987792969","49.742000579834","49.3569984436035","48.1069984436035","46.6380004882813","45.0279998779297","44.8580017089844","44.4199981689453","45.0439987182617","46.1809997558594","46.5839996337891","46.851001739502","47.8429985046387","48.7389984130859","48.3650016784668","46.5579986572266","44.7859992980957","43.2200012207031","42.0970001220703","43.3580017089844","44.3349990844727","44.7410011291504","46.0699996948242","47.1129989624023",
"Haiti","HTI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.568000793457","62.2330017089844","61.810001373291","61.4000015258789","61.0260009765625","60.7029991149902","60.1650009155273","59.7459983825684","59.242000579834","58.1269989013672","57.4609985351563","56.6959991455078","56.1590003967285","55.5009994506836","54.8800010681152","54.4809989929199","54.0629997253418","54.8209991455078","54.8650016784668","55.3790016174316","56.1310005187988","56.9360008239746","57.185001373291","57.5849990844727","57.9280014038086","58.1980018615723","58.5639991760254","58.6990013122559",
"Hungary","HUN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2299995422363","48.9850006103516","45.9770011901855","45.0089988708496","44.4109992980957","43.2750015258789","42.9830017089844","43.5929985046387","45.3680000305176","45.7750015258789","45.984001159668","46.0330009460449","46.7430000305176","46.4830017089844","46.5419998168945","46.7700004577637","46.6279983520508","46.0970001220703","44.9679985046387","44.859001159668","45.1559982299805","45.9010009765625","46.757999420166","49.4949989318848","51.0779991149902","52.9010009765625","53.9160003662109","54.0950012207031",
"IBRD only","IBD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3816683417884","64.3599321640271","64.0050679314287","63.7181312108531","63.3342690391867","63.0064190814926","62.7504803590278","62.4295924414937","62.1971494520802","61.9939856943143","61.5833631806756","61.122030719134","60.7416310055673","60.7478537428199","60.6255152452329","60.4369014758718","60.3545182222936","60.0517274036023","59.516534349476","59.2493539574765","59.0244266096328","58.8068602353905","58.6756869929281","58.537664797718","58.3266934886089","58.0871461264121","57.9944877183564","57.7697255653738",
"IDA & IBRD total","IBT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1179919542406","64.0860741045009","63.743533207754","63.4930955469394","63.1418639975988","62.8607115732855","62.6504544735239","62.3672798645558","62.154416883103","61.9833472294686","61.636203965572","61.2299703823159","60.9151812362719","60.9225230233836","60.8109223702479","60.6555969539812","60.5809834344419","60.3045881484859","59.805944290875","59.580789871478","59.3829682566099","59.1916157492014","59.0731712816028","58.9688834957362","58.7924578811221","58.5923139081675","58.5955832077653","58.4338076687473",
"IDA total","IDA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.8231786105246","62.753264295797","62.4820143130822","62.418059245731","62.2325728766697","62.1767751301028","62.1852123705665","62.0804209044736","61.9596338028713","61.935298462986","61.8727251641333","61.7092518421898","61.6799146539734","61.6856303923424","61.6128765759263","61.5920700450558","61.5396164515754","61.3616103449462","61.0002457258048","60.930298221857","60.8237899838138","60.7177367725049","60.6289049427722","60.6335563666513","60.5650313640137","60.4877466024524","60.8181702014261","60.8517052610712",
"IDA blend","IDB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.9298712908293","55.8342494429391","55.4047740610924","55.3462947184396","54.8491200746973","54.8259371460783","54.9922574333315","54.7906232607312","54.8085102224336","54.991619733465","54.8655252041928","54.7395665471059","54.8518257533238","54.9420293524134","54.7487962512176","54.709192035315","54.8600572916469","54.7835288349318","54.6972867535735","54.6927081300232","54.7812307900936","54.7787504164626","54.6837505400457","54.7698919536375","54.6717402539588","54.5454891096697","54.7027918674336","54.7627167884443",
"Indonesia","IDN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5810012817383","63.3899993896484","63.1809997558594","63.1389999389648","63.0970001220703","63.0289993286133","63.0120010375977","63.3330001831055","63.5180015563965","63.1529998779297","62.3289985656738","60.8730010986328","60.4449996948242","60.2859992980957","58.826000213623","59.1440010070801","60.8269996643066","61.6839981079102","62.4070014953613","63.2239990234375","63.6769981384277","64.661003112793","64.1740036010742","64.1969985961914","63.6209983825684","63.4850006103516","64.3550033569336","64.2379989624023",
"IDA only","IDX","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3923316210621","66.327638159081","66.1305223008633","66.0564893271061","66.0248341821398","65.9542276542917","65.8845877755372","65.8328870691936","65.642704751013","65.5140741625465","65.4840649507698","65.3007527396732","65.1980237128899","65.1602303139061","65.1500805468128","65.140822089821","64.986155381868","64.7589415840048","64.2586957123635","64.1606110129785","63.9552489557761","63.7949375629584","63.7084776729116","63.6695336682846","63.6140569578937","63.5573648162096","63.9717421891786","63.9858648479432",
"Isle of Man","IMN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2140007019043","57.1699981689453","57.0849990844727","57.117000579834","56.9360008239746","56.7099990844727","56.5359992980957","56.3190002441406","56.0909996032715","55.9230003356934","56.0180015563965","56.0960006713867","56.2150001525879","56.4700012207031","56.685001373291","55.9879989624023","55.2999992370605","54.5180015563965","53.568000793457","52.7690010070801","51.8160018920898","50.8460006713867","50.7799987792969","50.798999786377","50.7560005187988","50.7120018005371","50.7169990539551","50.601001739502",
"Not classified","INX","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5999984741211","46.8790016174316","47.0929985046387","48.2169990539551","49.8170013427734","50.6730003356934","52.1710014343262","55.4550018310547","58.0639991760254","59.8289985656738","60.132999420166","59.9280014038086","59.9449996948242","60.193000793457","62.2239990234375","62.8880004882813","63.0849990844727","61.3359985351563","56.1040000915527","53.8320007324219","52.7389984130859","52.4080009460449","53.7309989929199","54.673999786377","55.8170013427734","56.9480018615723","57.7229995727539","57.9900016784668",
"Iran, Islamic Rep.","IRN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5309982299805","40.3330001831055","39.8629989624023","39.4850006103516","39.2719993591309","39.0540008544922","38.9300003051758","38.8120002746582","38.7869987487793","38.9500007629395","39.2319984436035","39.4550018310547","40.6150016784668","41.8320007324219","41.6790008544922","41.1879997253418","40.6059989929199","38.7309989929199","38.5550003051758","37.3240013122559","37.423999786377","37.0139999389648","37.6160011291504","37.2299995422363","38.0629997253418","38.8240013122559","38.8860015869141","38.7649993896484",
"Iraq","IRQ","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8740005493164","38.2140007019043","38.1720008850098","38.2239990234375","38.2719993591309","38.3530006408691","38.4199981689453","38.3860015869141","38.3460006713867","38.4339981079102","38.3969993591309","38.318000793457","38.2550010681152","38.2229995727539","38.3269996643066","38.451000213623","38.5979995727539","38.7999992370605","38.5400009155273","38.6349983215332","38.8160018920898","38.9300003051758","38.851001739502","39.1349983215332","39.0929985046387","38.773998260498","39.140998840332","39.1759986877441",
"Iceland","ISL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3639984130859","71.9680023193359","70.5210037231445","70.5059967041016","72.7310028076172","72.7929992675781","71.8570022583008","73.6780014038086","75.5459976196289","76.8489990234375","76.6309967041016","74.7089996337891","73.7149963378906","73.3010025024414","73.8379974365234","74.4540023803711","74.9929962158203","73.8300018310547","69.2509994506836","69.2360000610352","69.0910034179688","69.8899993896484","71.056999206543","72.5339965820313","73.9540023803711","75.4229965209961","74.5260009765625","74.0970001220703",
"Israel","ISR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2360000610352","51.1959991455078","53.1380004882813","55.5190010070801","56.4150009155273","55.9770011901855","54.7690010070801","53.8810005187988","53.935001373291","54.4189987182617","53.9700012207031","52.6720008850098","52.5750007629395","53.310001373291","54.7140007019043","55.4939994812012","56.818000793457","57.9179992675781","56.7649993896484","57.6860008239746","58.375","59.1969985961914","59.7729988098145","60.375","60.7639999389648","61.1459999084473","61.4059982299805","61.5229988098145",
"Italy","ITA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4790000915527","44.2220001220703","43.3520011901855","42.4459991455078","41.810001373291","41.7999992370605","41.7109985351563","41.8429985046387","42.242000579834","42.6459999084473","43.3969993591309","43.9729995727539","44.5029983520508","45.681999206543","45.2120018005371","45.617000579834","45.6839981079102","45.6430015563965","44.5299987792969","43.9580001831055","43.8540000915527","43.5270004272461","42.4459991455078","42.3530006408691","42.6119995117188","43.1370010375977","43.6160011291504","43.9179992675781",
